UPRN,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE
22068123,531186.0,105499.0,50.834159,-0.1384059
22068407,531142.0,105472.0,50.8339263,-0.13904
22068409,531069.0,105540.0,50.834554,-0.1400518
22068411,531015.0,105593.0,50.8350425,-0.1407993
22068412,531009.0,105598.0,50.8350888,-0.1408827
22068418,531120.0,105532.0,50.8344705,-0.1393308
22068615,531458.0,105106.0,50.830565,-0.1346862
22068623,531469.0,105182.0,50.8312456,-0.1345029
22068624,531469.0,105197.0,50.8313805,-0.1344975
22068626,531470.0,105274.0,50.8320723,-0.1344557
22068635,531524.0,105278.0,50.832096,-0.1336879
22068642,531538.0,105721.0,50.8360745,-0.1333305
22068643,531535.0,105728.0,50.8361381,-0.1333706
22068655,531536.0,105803.0,50.8368119,-0.1333295
22068657,531537.0,105811.0,50.8368836,-0.1333124
22068658,531537.0,105818.0,50.8369465,-0.1333099
22068672,531304.0,105203.0,50.8314718,-0.136837
22068673,531337.0,105094.0,50.8304846,-0.1364077
22068675,531315.0,105167.0,50.8311457,-0.1366938
22068678,531118.0,105451.0,50.8337429,-0.1393882
22068682,531011.0,105433.0,50.8336054,-0.1409132
22068686,531060.0,105449.0,50.8337381,-0.140212
22068720,531224.0,105396.0,50.8332246,-0.1379034
22068770,531187.0,105494.0,50.8341138,-0.1383935
22068823,531097.0,105748.0,50.8364171,-0.1395801
22068905,531550.0,105799.0,50.8367728,-0.1331322
22069108,531296.0,105764.0,50.8365159,-0.1367499
22069129,531416.54,105040.23,50.8299833,-0.1352981
22069130,531254.0,105290.0,50.8322651,-0.1375155
22069136,531097.0,105514.0,50.8343139,-0.1396637
22069138,531423.0,105052.0,50.8300876,-0.1352022
22069175,531316.0,105183.0,50.8312893,-0.1366739
22069186,531107.0,105498.0,50.8341679,-0.1395275
22069189,531099.0,105466.0,50.8338821,-0.1396525
22069190,531097.0,105471.0,50.8339275,-0.1396791
22069191,531058.0,105551.0,50.8346553,-0.140204
22069192,531054.0,105555.0,50.8346922,-0.1402594
22069193,531042.0,105566.0,50.8347938,-0.1404257
22069194,531038.0,105569.0,50.8348216,-0.1404814
22069195,531022.0,105586.0,50.834978,-0.1407025
22069199,531125.0,105620.0,50.8352603,-0.1392284
22069200,531102.0,105591.0,50.8350049,-0.1395652
22069202,531102.0,105680.0,50.8358048,-0.1395334
22069215,531260.0,105272.0,50.8321019,-0.1374368
22069216,531354.0,105005.0,50.8296808,-0.1361983
22069217,531346.0,105084.0,50.8303927,-0.1362835
22069218,531334.0,105130.0,50.8308089,-0.1364374
22069219,531333.0,105145.0,50.8309439,-0.1364462
22069220,531330.0,105150.0,50.8309895,-0.136487
22069222,531316.0,105189.0,50.8313432,-0.1366717
22069224,531291.0,105219.0,50.8316185,-0.1370158
22069226,531218.0,105322.0,50.8325608,-0.138015
22069228,531225.0,105306.0,50.8324155,-0.1379214
22069229,531227.0,105315.0,50.8324959,-0.1378898
22069230,531219.0,105318.0,50.8325247,-0.1380022
22069231,531200.0,105339.0,50.8327177,-0.1382644
22069232,531192.0,105359.0,50.8328993,-0.1383708
22069233,531185.0,105362.0,50.8329278,-0.138469
22069234,531183.98,105367.07,50.8329736,-0.1384817
22069235,531173.0,105380.0,50.8330923,-0.1386329
22069236,531164.0,105386.0,50.8331483,-0.1387585
22069237,531160.0,105391.0,50.8331942,-0.1388135
22069240,531276.0,105301.4,50.8323626,-0.1371992
22069243,531242.0,105353.0,50.832834,-0.1376633
22069246,531346.0,105193.0,50.8313724,-0.1362445
22069247,531349.0,105182.0,50.8312729,-0.1362059
22069248,531355.0,105166.0,50.8311277,-0.1361265
22069250,531398.0,105036.0,50.8299495,-0.1355628
22069251,531389.0,105053.0,50.8301043,-0.1356844
22069252,531396.0,105031.0,50.829905,-0.1355929
22069253,531404.0,105018.0,50.8297864,-0.135484
22069254,531465.0,105265.0,50.8319925,-0.1345299
22069255,531432.0,105258.0,50.8319371,-0.1350008
22069257,531462.0,105245.0,50.8318135,-0.1345797
22069259,531453.0,105245.0,50.8318155,-0.1347074
22069260,531449.0,105244.0,50.8318074,-0.1347645
22069261,531440.0,105240.0,50.8317735,-0.1348937
22069262,531435.0,105240.0,50.8317747,-0.1349646
22069266,531391.0,105225.0,50.8316498,-0.1355945
22069269,531374.0,105223.0,50.8316357,-0.1358364
22069270,531360.0,105218.0,50.8315939,-0.1360369
22069271,531354.0,105218.0,50.8315953,-0.1361221
22069273,531150.0,105413.0,50.8333942,-0.1389476
22069274,531145.0,105416.0,50.8334223,-0.1390175
22069277,531434.0,105034.0,50.8299234,-0.1350526
22069279,531387.0,105146.0,50.8309407,-0.1356795
22069280,531392.0,105145.0,50.8309305,-0.1356089
22069281,531396.0,105146.0,50.8309386,-0.1355518
22069283,531406.0,105149.0,50.8309633,-0.1354088
22069284,531444.0,105135.0,50.8308289,-0.1348745
22069286,531436.0,105133.0,50.8308127,-0.1349888
22069289,531291.0,105188.0,50.8313399,-0.1370269
22069294,531038.0,105447.0,50.8337251,-0.140525
22069295,531088.0,105449.0,50.8337318,-0.1398146
22069298,531155.0,105282.0,50.8322156,-0.1389234
22069300,531155.0,105282.0,50.8322156,-0.1389234
22069317,531341.0,105046.0,50.8300523,-0.1363681
22069318,531338.0,105059.0,50.8301698,-0.136406
22069323,531213.0,105339.0,50.8327148,-0.1380799
22069324,531155.0,105282.0,50.8322156,-0.1389234
22069325,531177.0,105371.0,50.8330105,-0.1385794
22069326,531153.0,105408.0,50.8333485,-0.1389068
22069358,531290.0,105225.0,50.8316727,-0.1370278
22069365,531452.0,105058.0,50.830135,-0.1347885
22069366,531454.0,105064.0,50.8301885,-0.134758
22069369,531469.0,105214.0,50.8315333,-0.1344914
22069429,531058.0,105346.0,50.8328128,-0.1402772
22069435,531046.0,105562.0,50.8347569,-0.1403704
22069437,531111.0,105495.0,50.83414,-0.1394718
22069438,531104.0,105462.0,50.833845,-0.1395829
22069439,531030.0,105578.0,50.8349043,-0.1405918
22069440,531104.0,105414.0,50.8334136,-0.1396001
22069441,531086.0,105525.0,50.8344153,-0.1398159
22069442,531033.0,105360.0,50.8329443,-0.140627
22069445,531095.0,105518.0,50.8343503,-0.1396907
22069448,531400.0,105024.0,50.8298412,-0.1355387
22069455,531139.83,105468.95,50.8338993,-0.1390719
22069456,531213.0,105395.0,50.8332181,-0.1380599
22069458,531379.0,105574.0,50.8347893,-0.1356399
22069459,531068.0,105393.0,50.833233,-0.1401185
22069460,531339.0,105115.0,50.8306729,-0.1363718
22069461,531471.0,105207.0,50.8314699,-0.1344655
22069463,531231.0,105301.0,50.8323692,-0.137838
22069473,531172.0,105387.0,50.8331555,-0.1386446
22069474,531460.0,105111.0,50.8306095,-0.134656
22069483,531094.0,105448.0,50.8337214,-0.1397298
22069484,531101.0,105445.0,50.8336929,-0.1396316
22069485,531273.0,105255.0,50.8319462,-0.1372584
22069493,531344.0,105054.0,50.8301235,-0.1363227
22069494,531337.0,105136.0,50.8308621,-0.1363927
22069495,531292.0,105215.0,50.8315824,-0.137003
22069497,531254.0,105284.0,50.8322112,-0.1375177
22069498,531200.0,105339.0,50.8327177,-0.1382644
22069505,531375.0,105141.0,50.8308984,-0.1358516
22069506,531390.0,105048.0,50.8300592,-0.135672
22069508,531423.0,105255.0,50.8319122,-0.1351296
22069509,531398.0,105228.0,50.8316752,-0.135494
22069510,531428.0,105257.0,50.831929,-0.1350579
22069511,531419.0,105254.0,50.8319041,-0.1351867
22069512,531440.0,105260.0,50.8319533,-0.1348865
22069514,531365.0,105205.0,50.8314759,-0.1359706
22069515,531428.0,105132.0,50.8308055,-0.1351026
22069521,531110.0,105458.0,50.8338077,-0.1394992
22069523,531078.0,105534.0,50.834498,-0.1399262
22069525,531090.0,105522.0,50.8343874,-0.1397602
22069526,531105.0,105507.0,50.8342492,-0.1395527
22069527,531116.0,105489.0,50.8340849,-0.139403
22069528,531121.0,105486.0,50.8340568,-0.1393331
22069529,531126.0,105478.0,50.8339838,-0.139265
22069530,531123.0,105483.0,50.8340294,-0.1393058
22069535,531039.0,105602.0,50.835118,-0.1404555
22069543,531238.0,105357.0,50.8328709,-0.1377186
22069584,531245.0,105289.0,50.8322581,-0.1376436
22069585,531470.0,105248.0,50.8318386,-0.1344651
22069601,531054.0,105842.0,50.8372717,-0.1401569
22080554,532685.0,103728.0,50.8179003,-0.1177714
22080756,532993.0,103580.0,50.8164996,-0.1134553
22080780,532114.0,103833.0,50.8189744,-0.1258348
22080866,532726.0,103540.0,50.8162013,-0.1172577
22080869,532292.0,103848.0,50.8190687,-0.1233039
22080871,532273.0,103856.0,50.8191449,-0.1235706
22080874,532223.0,103872.0,50.8193001,-0.1242743
22080876,532337.0,103849.0,50.8190674,-0.1226651
22080884,532384.0,103800.0,50.8186163,-0.122016
22080901,532731.0,103695.0,50.8175932,-0.1171307
22080909,532615.0,103712.0,50.8177726,-0.1187703
22080979,532336.0,103604.0,50.8168656,-0.1227677
22081192,532577.0,103819.0,50.8187429,-0.1192708
22081215,532196.0,103907.0,50.8196209,-0.1246447
22081229,532150.0,103894.0,50.8195145,-0.1253021
22081487,532196.0,103984.0,50.8203129,-0.124617
22081572,532601.0,103701.0,50.8176769,-0.118973
22081581,532064.0,103864.0,50.8192645,-0.1265331
22081583,532032.0,103872.0,50.8193436,-0.1269842
22081584,532011.0,103874.0,50.8193664,-0.1272814
22081653,532231.0,103855.0,50.8191455,-0.1241669
22081844,532627.0,103816.0,50.8187045,-0.1185625
22081932,532431.0,103804.0,50.8186415,-0.1213477
22081934,532239.0,103868.0,50.8192605,-0.1240487
22081935,532234.0,103870.0,50.8192796,-0.1241189
22081937,532109.0,103941.0,50.8199463,-0.1258669
22081939,532245.0,103921.0,50.8197355,-0.1239445
22081959,532243.0,103911.0,50.8196461,-0.1239764
22081969,532308.0,103838.0,50.8189751,-0.1230805
22081971,532326.0,103830.0,50.8188991,-0.122828
22081972,532334.0,103824.0,50.8188434,-0.1227167
22081973,532260.0,103862.0,50.8192018,-0.1237529
22081977,532246.0,103888.0,50.8194387,-0.1239422
22081978,532315.0,103859.0,50.8191623,-0.1229736
22081981,532365.0,103833.0,50.8189172,-0.1222736
22081983,532380.0,103825.0,50.8188419,-0.1220637
22081988,532389.0,103795.0,50.8185702,-0.1219468
22081989,532378.0,103803.0,50.8186446,-0.1221
22081990,532373.0,103805.0,50.8186637,-0.1221702
22081992,532354.0,103806.0,50.818677,-0.1224394
22081993,532689.0,103707.0,50.8177107,-0.1177223
22081994,532738.0,103663.0,50.817304,-0.117043
22081995,532729.0,103666.0,50.817333,-0.1171696
22081997,532674.0,103687.0,50.8175344,-0.1179423
22081998,532688.0,103681.0,50.8174772,-0.1177459
22081999,532668.0,103694.0,50.8175987,-0.1180249
22082003,532637.0,103702.0,50.8176776,-0.1184618
22082004,532628.0,103704.0,50.8176977,-0.1185888
22082005,532620.0,103709.0,50.8177444,-0.1187005
22082006,532282.0,103873.0,50.8192957,-0.1234368
22082007,532286.0,103886.0,50.8194116,-0.1233754
22082008,532269.0,103879.0,50.8193525,-0.1236191
22082009,532275.0,103876.0,50.8193242,-0.123535
22082010,532332.0,103830.0,50.8188978,-0.1227429
22082017,532225.0,103897.0,50.8195244,-0.1242369
22082024,532442.0,103774.0,50.8183693,-0.1212024
22082033,532657.0,103696.0,50.8176191,-0.1181803
22082096,532385.0,103882.0,50.819353,-0.1219722
22082097,532411.0,103933.0,50.8198055,-0.1215849
22082133,532705.0,103699.0,50.8176351,-0.1174982
22082135,532253.0,103939.0,50.8198955,-0.1238245
22082136,532442.0,103774.0,50.8183693,-0.1212024
22082170,532695.0,103705.0,50.8176913,-0.1176379
22082172,532318.0,103840.0,50.8189908,-0.1229379
22082198,532240.7,103899.39,50.8195423,-0.1240133
22082199,532228.0,103893.0,50.8194877,-0.1241958
22082235,532016.0,103870.0,50.8193293,-0.1272119
22082242,532322.0,103838.0,50.818972,-0.1228819
22082243,532313.0,103837.0,50.818965,-0.12301
22082244,532319.0,103857.0,50.8191434,-0.1229176
22082245,532332.0,103852.0,50.8190955,-0.122735
22082246,532371.0,103829.0,50.8188799,-0.1221899
22082247,532368.0,103806.0,50.8186738,-0.1222408
22082248,532354.0,103806.0,50.818677,-0.1224394
22082249,532262.0,103883.0,50.8193901,-0.123717
22082251,532255.0,103893.0,50.8194816,-0.1238127
22082253,532651.0,103695.0,50.8176115,-0.1182657
22082255,532347.0,103851.0,50.8190831,-0.1225225
22082403,532694.0,103827.0,50.8187881,-0.1176079
22082462,532347.0,104876.0,50.8282955,-0.1221529
22000001,529024.0,104693.0,50.8273999,-0.1693744
22000905,524786.0,107560.0,50.854097,-0.2285418
22000906,524788.0,107552.0,50.8540247,-0.2285162
22000911,524808.0,107507.0,50.8536159,-0.2282475
22000912,524811.0,107502.0,50.8535703,-0.2282066
22000914,524816.0,107489.0,50.8534524,-0.22814
22000910,524804.0,107514.0,50.8536797,-0.2283019
22000913,524814.0,107498.0,50.8535337,-0.2281654
22001411,524559.0,107321.0,50.8519977,-0.2318463
22001629,524817.0,107477.0,50.8533443,-0.2281299
22001640,524807.0,107211.0,50.8509556,-0.2283625
22001646,524564.0,107308.0,50.8518798,-0.2317798
22001648,524556.0,107324.0,50.8520253,-0.2318879
22001674,525536.0,105747.0,50.8376394,-0.2185128
22001681,525544.0,105806.0,50.838168,-0.2183791
22001685,525963.0,105013.0,50.8309494,-0.2127039
22001774,525664.0,105638.0,50.8366319,-0.2167333
22001795,525696.0,105636.0,50.836607,-0.2162798
22001818,525689.0,105732.0,50.8374714,-0.2163462
22001824,525873.0,105098.0,50.8317329,-0.213952
22001825,525872.0,105102.0,50.8317691,-0.2139648
22001827,525848.0,105221.0,50.8328439,-0.2142646
22001860,525919.0,105315.0,50.8336734,-0.2132247
22002471,525595.0,105550.0,50.8358559,-0.2177428
22002677,525424.0,105700.0,50.8372412,-0.2201187
22002808,525717.0,105674.0,50.836944,-0.2159687
22003288,525745.0,105495.0,50.835329,-0.2156326
22003303,525863.0,105192.0,50.83258,-0.2140617
22003463,525590.0,105794.0,50.8380501,-0.2177303
22003466,525648.0,105702.0,50.8372106,-0.2169385
22003472,525860.0,105210.0,50.8327424,-0.2140981
22003473,525862.0,105198.0,50.8326341,-0.2140738
22003474,525862.0,105189.0,50.8325533,-0.2140769
22003476,525861.0,105204.0,50.8326883,-0.214086
22003477,525854.0,105075.0,50.8315303,-0.2142296
22003483,525242.0,105882.0,50.8389164,-0.2226399
22003635,525544.0,106422.0,50.8437047,-0.2181683
22003641,525395.0,106366.0,50.8432336,-0.2203027
22001647,524785.0,107566.0,50.8541512,-0.228554
22001655,525911.0,104989.0,50.830745,-0.2134501
22001763,525650.0,105697.0,50.8371653,-0.2169118
22003412,525664.0,105822.0,50.8382858,-0.2166703
22004639,525439.0,106261.0,50.8422803,-0.2197139
22004643,525435.0,106261.0,50.8422812,-0.2197707
22004645,525429.0,106260.0,50.8422735,-0.2198562
22004667,525358.0,106350.0,50.8430978,-0.2208334
22004671,525391.0,106360.0,50.8431805,-0.2203615
22005216,525245.0,106810.0,50.8472568,-0.2222805
22005217,525243.0,106814.0,50.8472932,-0.2223075
22005218,525240.0,106824.0,50.8473837,-0.2223467
22005235,525249.0,106795.0,50.8471211,-0.2222288
22005236,525248.0,106800.0,50.8471663,-0.2222413
22005351,525258.0,106751.0,50.8467237,-0.2221161
22005352,525257.0,106758.0,50.8467868,-0.2221279
22005766,525432.0,106288.0,50.8425245,-0.2198041
22006015,525504.0,105922.0,50.8392193,-0.2189072
22004637,525423.0,106328.0,50.842886,-0.2199182
22004874,525541.0,106164.0,50.8413864,-0.2182992
22007018,526633.0,104604.0,50.8271272,-0.2033362
22007324,526600.0,104781.0,50.8287254,-0.2037434
22007620,526285.0,104910.0,50.8299535,-0.2081694
22007646,526248.0,104977.0,50.8305638,-0.2086714
22007686,526253.0,104977.0,50.8305627,-0.2086005
22007708,526624.0,104781.0,50.8287201,-0.2034028
22007711,526487.0,104772.0,50.8286691,-0.2053502
22007714,526376.0,104799.0,50.828936,-0.2069162
22007785,526797.0,105908.0,50.838812,-0.2005581
22007819,526332.0,105184.0,50.8324061,-0.207408
22007825,526429.0,105481.0,50.8350544,-0.2059289
22007803,526986.0,105531.0,50.8353821,-0.1980058
22008328,526308.0,105094.0,50.8316024,-0.2077796
22008342,526318.0,105130.0,50.8319238,-0.2076253
22008345,526339.0,105211.0,50.8326472,-0.2072994
22008350,526305.0,105083.0,50.8315041,-0.207826
22008490,526788.0,105494.0,50.8350928,-0.200829
22008559,526796.0,105448.0,50.8346776,-0.2007313
22008889,526379.0,105328.0,50.8336901,-0.2066913
22009099,526740.0,105676.0,50.8367392,-0.2014474
22009439,526469.0,105593.0,50.8360524,-0.2053226
22009441,526478.0,105618.0,50.8362751,-0.2051862
22009462,526770.0,105886.0,50.8386201,-0.200949
22009524,526280.0,105139.0,50.8320129,-0.2081615
22009693,526097.0,105653.0,50.8366727,-0.2105821
22009806,526221.0,105576.0,50.8359536,-0.2088485
22009999,526127.0,105070.0,50.831426,-0.2103567
22010053,526380.0,105453.0,50.8348134,-0.2066341
22010165,526028.0,105826.0,50.8382427,-0.211502
22010167,526308.0,105241.0,50.8329236,-0.207729
22010189,526333.0,105296.0,50.8334125,-0.2073552
22008731,526741.0,105537.0,50.8354896,-0.2014812
22010871,527001.0,106357.0,50.842803,-0.197507
22010986,526728.63,106870.56,50.8474786,-0.2011961
22011337,526457.0,106927.0,50.8480452,-0.205033
22011350,526617.0,106542.0,50.8445498,-0.2028944
22011522,526082.0,106393.0,50.8433272,-0.2105406
22011525,526077.0,106407.0,50.8434541,-0.2106068
22012024,526029.0,106436.0,50.8437252,-0.2112783
22012027,526051.0,106439.0,50.8437474,-0.2109649
22012028,526044.0,106437.0,50.8437309,-0.211065
22012029,526037.0,106435.0,50.8437145,-0.211165
22012457,526779.0,107205.0,50.8504736,-0.2003653
22011524,526078.0,106397.0,50.843364,-0.210596
22012938,526926.0,107453.0,50.8526704,-0.1981923
22012941,526931.0,107453.0,50.8526693,-0.1981213
22012942,526940.0,107459.0,50.8527213,-0.1979915
22013028,526920.0,109165.0,50.868059,-0.1976842
22013768,527971.0,104972.0,50.830141,-0.1842202
22013935,527895.0,104901.0,50.8295197,-0.1853235
22013936,527879.0,104910.0,50.8296041,-0.1855475
22013938,527767.0,104938.0,50.8298804,-0.1871272
22013943,527619.0,104965.0,50.8301557,-0.1892182
22014334,527150.0,104575.0,50.8267534,-0.1960095
22014340,527856.0,104920.0,50.829699,-0.1858704
22014459,527856.0,104920.0,50.829699,-0.1858704
22014619,527956.0,104445.0,50.8254076,-0.1846169
22014658,527632.0,105046.0,50.8308809,-0.1890055
22014659,527638.0,105054.0,50.8309515,-0.1889176
22014664,527659.0,105058.0,50.8309828,-0.1886182
22014736,527633.0,105934.0,50.8388622,-0.1886825
22014740,527902.0,105292.0,50.8330325,-0.1850879
22014741,527878.0,105348.0,50.8335411,-0.1854091
22014754,527897.0,105304.0,50.8331415,-0.1851547
22014757,527036.0,105606.0,50.8360452,-0.1972702
22014772,527357.0,105068.0,50.8311391,-0.1929008
22014813,527167.0,105057.0,50.831082,-0.1956011
22012945,526936.0,107456.0,50.8526952,-0.1980493
22014692,527861.0,105703.0,50.8367357,-0.1855266
22014696,527734.0,105341.0,50.83351,-0.1874553
22014679,527054.0,105527.0,50.8353312,-0.1970421
22016045,527766.0,105364.0,50.8337096,-0.1869931
22016062,527888.0,105306.0,50.8331614,-0.1852818
22016079,527711.0,105334.0,50.8334521,-0.1877841
22016149,527659.0,105341.0,50.8335265,-0.1885197
22016154,527557.0,105357.0,50.8336928,-0.1899619
22016188,527668.0,105049.0,50.8309,-0.1884936
22016075,527748.0,105328.0,50.83339,-0.1872611
22017084,527742.0,105387.0,50.8339217,-0.1873257
22017099,527627.0,105048.0,50.8309,-0.1890758
22017100,527664.0,105033.0,50.830757,-0.1885559
22017101,527665.0,105038.0,50.8308017,-0.18854
22017102,527703.0,105048.0,50.8308833,-0.1879972
22017103,527704.0,105058.0,50.8309729,-0.1879795
22017104,527706.0,105065.0,50.8310354,-0.1879487
22017105,527390.0,105426.0,50.8343497,-0.1923081
22017107,527194.0,105418.0,50.8343208,-0.1950928
22017109,527175.0,105422.0,50.8343609,-0.1953611
22017110,527164.0,105424.0,50.8343813,-0.1955165
22017112,527142.0,105426.0,50.8344041,-0.195828
22017114,527693.0,105376.0,50.8338336,-0.188025
22017116,527664.0,105381.0,50.8338849,-0.1884349
22017118,527802.0,105318.0,50.8332883,-0.1864982
22017120,527589.0,105358.0,50.8336947,-0.1895073
22017121,527529.0,105351.0,50.833645,-0.1903613
22017122,527524.0,105351.0,50.8336461,-0.1904323
22017124,527377.0,105389.0,50.83402,-0.1925055
22017125,527779.0,105439.0,50.8343809,-0.1867825
22017138,527938.0,105297.0,50.8330695,-0.1845753
22017141,527897.0,105304.0,50.8331415,-0.1851547
22017142,527638.0,105344.0,50.8335581,-0.1888167
22017144,527417.0,105438.0,50.8344516,-0.1919207
22017146,527667.0,105068.0,50.8310709,-0.1885012
22017149,527867.0,105490.0,50.8348199,-0.1855157
22017152,527722.0,105332.0,50.8334317,-0.1876287
22017153,527838.0,105351.0,50.8335769,-0.1859757
22017154,527574.0,105359.0,50.833707,-0.1897199
22017159,527148.0,105427.0,50.8344118,-0.1957425
22017406,527702.0,105946.0,50.8389549,-0.1876989
22017407,527594.0,105914.0,50.838691,-0.189243
22017456,527777.0,105693.0,50.8366643,-0.1867224
22017457,527827.0,105721.0,50.836905,-0.1860029
22017462,527786.0,105742.0,50.8371028,-0.1865776
22017464,527788.0,105762.0,50.8372821,-0.1865422
22017466,527800.0,105694.0,50.8366683,-0.1863956
22017469,527454.0,105976.0,50.8392791,-0.1912087
22017471,527574.0,106206.0,50.84132,-0.1894254
22017472,527150.0,106561.0,50.844604,-0.1953212
22017473,527284.0,106622.0,50.8451229,-0.1933977
22017474,527550.0,106285.0,50.8420354,-0.1897386
22017497,527286.0,106596.0,50.8448887,-0.1933783
22017875,527201.0,106112.0,50.8405571,-0.1947528
22017876,527206.0,106115.0,50.8405829,-0.1946808
22018284,527334.0,106626.0,50.8451478,-0.1926865
22018786,527340.0,106655.0,50.8454072,-0.1925913
22018889,527179.0,106577.0,50.8447414,-0.1949039
22018945,527217.0,106123.0,50.8406524,-0.1945219
22018946,527311.0,106610.0,50.8450091,-0.1930186
22018947,527346.0,106634.0,50.8452171,-0.1925134
22018949,527207.0,106577.0,50.8447353,-0.1945064
22018950,527145.0,106559.0,50.8445871,-0.1953928
22018951,527164.0,106565.0,50.8446369,-0.195121
22018956,527303.0,106226.0,50.8415593,-0.1932654
22018958,527212.0,106119.0,50.8406176,-0.1945942
22018959,527326.0,106620.0,50.8450957,-0.1928022
22018962,527158.0,106558.0,50.8445753,-0.1952086
22017108,527183.0,105421.0,50.8343502,-0.1952479
22017111,527153.0,105425.0,50.8343927,-0.1956723
22017158,527190.0,105420.0,50.8343396,-0.1951488
22017470,527544.0,105892.0,50.8385043,-0.1899604
22019194,527246.0,106634.0,50.8452391,-0.193933
22019213,527291.0,106597.0,50.8448966,-0.193307
22019324,527146.0,106607.0,50.8450183,-0.195362
22019329,527091.0,106626.0,50.8452011,-0.1961362
22019565,527241.0,106632.0,50.8452222,-0.1940047
22019566,527134.0,106679.0,50.8456681,-0.1955074
22019568,527297.0,106598.0,50.8449043,-0.1932215
22019571,527282.0,106617.0,50.8450784,-0.1934278
22019572,527227.0,106639.0,50.8452882,-0.194201
22019573,527216.0,106624.0,50.8451558,-0.1943624
22019574,527207.08,106629.25,50.8452049,-0.1944872
22019575,527306.0,106606.0,50.8449742,-0.1930909
22019576,527302.0,106602.0,50.8449392,-0.1931491
22019579,527278.0,106597.0,50.8448995,-0.1934916
22019581,527222.0,106626.0,50.8451724,-0.1942765
22020271,527674.0,107383.0,50.8518769,-0.187596
22020276,527668.0,107378.0,50.8518333,-0.187683
22021076,527142.0,107390.0,50.8520568,-0.1951472
22021083,528528.0,104771.0,50.8282112,-0.1763858
22021085,528402.0,104843.0,50.8288863,-0.1781487
22021116,528326.0,104677.0,50.8274111,-0.1792853
22021117,528319.0,104651.0,50.8271789,-0.1793937
22021118,528313.0,104640.0,50.8270814,-0.1794827
22021122,528675.0,104750.0,50.8279898,-0.174307
22021127,528708.0,104937.0,50.8296633,-0.1737731
22021131,528682.0,104840.0,50.8287972,-0.1741761
22021135,528491.0,104819.0,50.8286508,-0.176894
22021138,529049.56,104687.37,50.8273437,-0.1690136
22021146,528716.0,104819.0,50.8286009,-0.173701
22021168,529008.0,104669.0,50.8271878,-0.1696099
22021170,528440.0,104853.0,50.8289677,-0.1776059
22021212,528485.0,104820.0,50.8286611,-0.1769788
22021213,528480.0,104822.0,50.8286802,-0.1770491
22021214,528670.0,104788.0,50.8283325,-0.1743646
22019206,527248.0,106645.0,50.8453375,-0.1939008
22020273,527643.0,107357.0,50.8516501,-0.1880453
22020278,527663.0,107372.0,50.8517805,-0.1877561
22021120,528836.0,104765.0,50.8280889,-0.172017
22021473,528408.0,104548.0,50.8262335,-0.1781668
22021523,528562.0,104418.0,50.8250309,-0.176027
22021527,528531.0,104424.0,50.8250917,-0.1764648
22021562,528478.0,104787.0,50.8283661,-0.1770897
22021563,528352.0,104736.0,50.8279356,-0.1788957
22021598,528310.0,104635.0,50.8270371,-0.1795271
22023151,528507.0,104427.0,50.825124,-0.1768043
22023159,528404.0,104804.0,50.8285353,-0.1781339
22023160,528661.0,104745.0,50.827948,-0.1745075
22023175,528790.0,104767.0,50.8281171,-0.1726691
22023177,528434.0,104799.0,50.8284837,-0.1777099
22023190,528622.0,104762.0,50.8281095,-0.1750549
22023228,528778.0,104769.0,50.8281377,-0.1728387
22023229,528939.0,104705.0,50.8275267,-0.1705764
22023251,528571.0,104768.0,50.8281747,-0.1757766
22023254,528646.0,104758.0,50.8280682,-0.1747158
22023525,528961.0,104957.0,50.8297868,-0.1701756
22023263,528861.0,104758.0,50.8280204,-0.1716647
22023651,528731.0,104996.0,50.8301885,-0.173426
22023744,528736.0,104907.0,50.8293874,-0.1733862
22023747,528744.0,104932.0,50.8296103,-0.1732639
22023755,528759.0,104990.0,50.8301283,-0.1730307
22023759,528728.0,104975.0,50.8300004,-0.1734759
22023764,528706.0,104917.0,50.829484,-0.1738085
22023765,528706.0,104908.0,50.8294031,-0.1738116
22023768,528698.0,104885.0,50.8291981,-0.1739333
22023818,528717.0,104835.0,50.8287445,-0.1736812
22023829,528703.0,104898.0,50.8293139,-0.1738577
22023839,528036.0,104953.0,50.8299559,-0.1833044
22024316,528382.0,105223.0,50.8323062,-0.1782996
22024348,528612.0,105144.0,50.8315451,-0.175063
22024758,528873.0,105311.0,50.8329882,-0.1713002
22024874,528463.0,105284.0,50.8328365,-0.1771286
22025870,528494.0,105491.0,50.8346902,-0.1766162
22024721,528675.0,105238.0,50.8323761,-0.1741359
22026366,528759.0,105076.0,50.8309013,-0.1730006
22026380,528600.0,105108.0,50.8312242,-0.1752459
22026387,528584.0,105151.0,50.8316143,-0.1754579
22026404,528484.0,105142.0,50.8315556,-0.1768803
22026405,528524.0,105133.0,50.8314658,-0.1763157
22026408,528453.0,105187.0,50.8319669,-0.1773045
22026422,528855.0,105445.0,50.8341966,-0.1715086
22026645,528666.0,105400.0,50.8338341,-0.1742069
22026652,528467.0,105144.0,50.8315773,-0.1771209
22026695,528736.0,105014.0,50.8303492,-0.1733487
22026708,528481.0,105395.0,50.8338302,-0.1768343
22026758,528339.0,105527.0,50.8350481,-0.1788035
22028164,528165.0,105314.0,50.8331722,-0.1813476
22026384,528652.0,105095.0,50.8310958,-0.1745125
22028189,528110.0,105308.0,50.8331304,-0.1821303
